chr	start	end	LRT_Variance	Pval_Variance	Sum of V(G)_Vp_SE	Sum of V(G)_Vp_Variance	V(G1)_SE	V(G1)_Variance	V(G1)_Vp_SE	V(G1)_Vp_Variance	V(G2)_SE	V(G2)_Variance	V(G2)_Vp_SE	V(G2)_Vp_Variance	V(G3)_SE	V(G3)_Variance	V(G3)_Vp_SE	V(G3)_Vp_Variance	V(G4)_SE	V(G4)_Variance	V(G4)_Vp_SE	V(G4)_Vp_Variance	V(e)_SE	V(e)_Variance	Vp_SE	Vp_Variance	df_Variance	logL_Variance	logL0_Variance	n_Variance	Region
6	136990538	136990850	0.157	0.34578	0.17903	0.39601	0.002439	0.001128	0.178432	0.082353	0.00167	0.0	0.121962	1e-06	0.001605	0.0	0.117173	1e-06	0.002197	0.004295	0.132389	0.313655	0.002349	0.008271	0.002138	0.013694	1.0	178.645	178.566	115.0	hippocampus
6	137313809	137314187	0.272	0.30089	0.191794	0.057488	0.001557	0.000319	0.176238	0.036111	0.001294	0.0	0.146438	1e-06	0.001159	0.0	0.131081	1e-06	0.000625	0.000189	0.070858	0.021375	0.00197	0.008332	0.001186	0.00884	1.0	195.175	195.039	115.0	hippocampus
6	137362920	137363530	0.127	0.36053	0.209239	0.109348	0.002012	0.000537	0.193277	0.051673	0.001483	0.0	0.142642	1e-06	0.001474	0.0	0.14169	1e-06	0.000925	0.0006	0.088202	0.057674	0.002419	0.009263	0.001403	0.0104	1.0	187.339	187.275	115.0	hippocampus
6	13743162	13743305	0.0	0.5	0.17247	0.503879	0.001324	0.0	0.167746	1e-06	0.001313	0.000114	0.166154	0.014464	0.001416	0.002136	0.168808	0.270595	0.001138	0.001728	0.130455	0.218819	0.001254	0.003917	0.001264	0.007895	1.0	216.326	216.634	115.0	hippocampus
6	138162964	138164005	0.883	0.17375	0.223132	0.159838	0.001978	0.001495	0.200429	0.153433	0.001623	0.0	0.166543	1e-06	0.001494	0.0	0.153318	1e-06	0.000891	6.2e-05	0.091478	0.006403	0.002336	0.008187	0.001328	0.009744	1.0	192.228	191.787	115.0	hippocampus
6	13860321	13860525	1.885	0.084883	0.219557	0.216574	0.001671	0.000707	0.205375	0.087325	0.001418	0.0	0.175069	1e-06	0.001095	0.0	0.135197	1e-06	0.000912	0.001047	0.109639	0.129247	0.001748	0.006344	0.001198	0.008098	1.0	205.98	205.037	115.0	hippocampus
6	140635727	140636620	0.0	0.5	0.146746	0.078795	0.001014	0.0	0.113517	1e-06	0.001052	0.000547	0.116827	0.061252	0.000998	0.0	0.111689	1e-06	0.000638	0.000157	0.071243	0.017541	0.00141	0.008229	0.001383	0.008933	1.0	199.82	200.167	115.0	hippocampus
6	1424369	1425075	0.593	0.2207	0.296692	0.444556	0.003948	0.003946	0.31625	0.32342	0.003825	0.0	0.313461	1e-06	0.001834	0.000413	0.150553	0.033852	0.001541	0.001065	0.124014	0.087283	0.003493	0.006777	0.001769	0.012202	1.0	183.26	182.964	115.0	hippocampus
6	142474549	142474749	0.748	0.19354	0.192777	0.159682	0.001452	0.0	0.160991	1e-06	0.000917	4.5e-05	0.101885	0.004946	0.00145	0.0	0.160794	1e-06	0.001204	0.001395	0.123765	0.154734	0.001698	0.007578	0.001435	0.009018	1.0	198.125	197.751	115.0	hippocampus
6	142843702	142844934	0.02	0.44367	0.166254	0.060609	0.001622	0.000207	0.166141	0.021175	0.001287	0.000385	0.131771	0.039432	0.000881	0.0	0.090201	1e-06	0.000799	0.0	0.081829	1e-06	0.001968	0.009173	0.001314	0.009765	1.0	189.179	189.169	115.0	hippocampus
6	145736512	145736995	0.0	0.5	0.13892	0.078828	0.001509	0.0	0.126371	1e-06	0.001305	0.000395	0.108779	0.033073	0.001122	0.0	0.093982	1e-06	0.001348	0.000546	0.110259	0.045753	0.00182	0.010998	0.00189	0.01194	1.0	182.725	183.201	115.0	hippocampus
6	146599567	146599934	0.007	0.46691	0.177224	0.058593	0.001841	0.000465	0.183233	0.046344	0.001393	0.0	0.138824	1e-06	0.001171	0.000123	0.116669	0.012247	0.000531	0.0	0.052953	1e-06	0.002127	0.009448	0.001362	0.010036	1.0	190.132	190.128	115.0	hippocampus
6	148103511	148103907	1.099	0.14728	0.248545	0.208056	0.002262	0.001844	0.240651	0.198959	0.001726	0.0	0.18622	1e-06	0.001234	8.4e-05	0.133268	0.009095	0.00088	0.0	0.095003	1e-06	0.002346	0.007339	0.001255	0.009267	1.0	192.086	191.537	115.0	hippocampus
6	148200373	148200675	0.504	0.23889	0.22065	0.194974	0.002406	0.001612	0.218101	0.147702	0.002087	0.000302	0.191053	0.02765	0.001432	0.000214	0.13118	0.019622	0.000964	0.0	0.088281	1e-06	0.002558	0.008788	0.001473	0.010916	1.0	184.309	184.057	115.0	hippocampus
6	148518738	148519139	0.0	0.5	0.291169	0.073115	0.002637	0.0	0.263599	1e-06	0.002326	0.000147	0.232506	0.014716	0.002048	0.0	0.204692	1e-06	0.001173	0.000584	0.116244	0.058396	0.003004	0.009272	0.001474	0.010003	1.0	197.328	197.855	115.0	hippocampus
6	148530572	148531215	3.845	0.024947	0.249	0.590158	0.002306	0.00415	0.24673	0.486915	0.001619	0.000274	0.190117	0.032176	0.001404	0.0	0.164745	1e-06	0.000865	0.000606	0.100787	0.071066	0.002014	0.003493	0.001199	0.008524	1.0	198.584	196.662	115.0	hippocampus
6	148547164	148548536	0.162	0.3436	0.279758	0.467038	0.001946	0.000683	0.238484	0.083962	0.001516	7e-06	0.186256	0.000854	0.001691	0.003111	0.185123	0.382221	0.000829	0.0	0.101909	1e-06	0.002211	0.004338	0.001172	0.008139	1.0	203.969	203.888	115.0	hippocampus
6	148758257	148758753	0.0	0.5	0.257449	0.082817	0.002392	0.0	0.267275	1e-06	0.001854	0.000716	0.206682	0.080005	0.001207	2.5e-05	0.134873	0.00281	0.000702	0.0	0.078436	1e-06	0.002455	0.008209	0.001249	0.008951	1.0	199.133	199.247	115.0	hippocampus
6	148874801	148874991	0.0	0.5	0.305853	0.174843	0.00295	0.0	0.279342	1e-06	0.002356	0.000794	0.222633	0.075182	0.001592	0.000614	0.150174	0.058167	0.000982	0.000438	0.092632	0.041493	0.003217	0.008713	0.001565	0.01056	1.0	194.676	195.303	115.0	hippocampus
6	149748970	149749518	0.123	0.36292	0.166455	0.08461	0.002479	9.9e-05	0.137114	0.005479	0.002239	0.000785	0.123838	0.043376	0.002871	0.0	0.158679	1e-06	0.001721	0.000647	0.094445	0.035754	0.003431	0.01656	0.002572	0.018091	1.0	155.001	154.94	115.0	hippocampus
6	149830984	149831753	0.357	0.27518	0.193385	0.176116	0.001698	0.000987	0.17568	0.103108	0.001373	0.0	0.143477	1e-06	0.001084	0.000426	0.112562	0.044562	0.000701	0.000272	0.072712	0.028445	0.001989	0.007885	0.001307	0.00957	1.0	192.562	192.383	115.0	hippocampus
6	149980271	149983588	0.0	0.5	0.040752	0.915252	0.001192	0.0	0.036744	1e-06	0.001113	0.0	0.034323	1e-06	0.001313	0.000415	0.04081	0.012788	0.007557	0.029268	0.046363	0.902463	0.001152	0.002748	0.00718	0.032431	1.0	200.298	200.738	115.0	hippocampus
6	149985428	149987482	1.749	0.092984	0.119902	0.773209	0.001164	0.001383	0.120984	0.141457	0.000953	0.0	0.097432	1e-06	0.000918	0.00089	0.096832	0.090988	0.0023	0.005287	0.141125	0.540762	0.001041	0.002217	0.002063	0.009777	1.0	217.364	216.489	115.0	hippocampus
6	150677303	150677786	0.175	0.33768	0.122275	0.833104	0.000908	5.3e-05	0.10997	0.006453	0.000791	0.000475	0.096314	0.057472	0.000892	0.0	0.108061	1e-06	0.00175	0.006353	0.097728	0.769178	0.000942	0.001378	0.001541	0.008259	1.0	230.683	230.596	115.0	hippocampus
6	150907393	150907595	2.403	0.060555	0.208783	0.743332	0.0019	0.003138	0.211757	0.372032	0.001519	0.000824	0.178831	0.097639	0.001507	0.002308	0.165228	0.27366	0.00081	0.0	0.096058	1e-06	0.001657	0.002165	0.001242	0.008435	1.0	201.475	200.274	115.0	hippocampus
6	151291570	151291830	4.196	0.020255	0.237857	0.444444	0.001953	0.003367	0.228693	0.427084	0.001295	0.000137	0.164169	0.017358	0.001294	0.0	0.164196	1e-06	0.000792	0.0	0.100412	1e-06	0.001802	0.00438	0.001121	0.007884	1.0	206.254	204.156	115.0	hippocampus
6	151334902	151335085	0.0	0.5	0.229101	0.298203	0.002514	0.0	0.235324	1e-06	0.002204	0.002814	0.198016	0.26339	0.001402	0.000325	0.131123	0.030448	0.000828	4.7e-05	0.077448	0.004364	0.002434	0.007498	0.00158	0.010684	1.0	194.211	194.652	115.0	hippocampus
6	151340477	151340966	0.145	0.35177	0.259945	0.061602	0.002196	0.000222	0.200501	0.020256	0.001894	0.0	0.172897	1e-06	0.001713	0.000453	0.155886	0.041344	0.001179	0.0	0.107616	1e-06	0.003054	0.010282	0.001517	0.010957	1.0	185.434	185.361	115.0	hippocampus
6	153129415	153129494	0.846	0.17889	0.177784	0.282125	0.001398	0.001097	0.163995	0.129867	0.001147	0.0	0.135805	1e-06	0.000861	0.000304	0.101734	0.035982	0.000896	0.000982	0.101176	0.116274	0.001556	0.006065	0.001185	0.008448	1.0	200.757	200.334	115.0	hippocampus
6	15405122	15405422	0.368	0.27201	0.205025	0.103526	0.001682	0.000756	0.174418	0.078395	0.001873	0.0	0.194335	1e-06	0.001086	0.000212	0.112991	0.021994	0.000571	3e-05	0.059205	0.003136	0.002114	0.008641	0.001368	0.009639	1.0	192.473	192.288	115.0	hippocampus
6	155121554	155121847	0.0	0.5	0.248929	0.176102	0.002116	0.0	0.256898	1e-06	0.001673	0.000386	0.20302	0.046812	0.001343	0.0	0.163081	1e-06	0.001041	0.001065	0.124192	0.129287	0.002042	0.006785	0.001243	0.008236	1.0	205.897	206.564	115.0	hippocampus
6	155440969	155441260	0.0	0.5	0.200627	0.137166	0.002995	0.0	0.204567	1e-06	0.002704	0.001713	0.182566	0.116964	0.00201	0.000227	0.137207	0.015484	0.001117	6.9e-05	0.076281	0.004718	0.003263	0.012634	0.001994	0.014643	1.0	169.506	169.533	115.0	hippocampus
6	156719998	156720350	0.74	0.19478	0.218577	0.453808	0.001737	0.001573	0.212812	0.197983	0.001397	0.001628	0.169429	0.204945	0.001042	0.0	0.131114	1e-06	0.00078	0.000404	0.097437	0.050879	0.001649	0.004339	0.001126	0.007944	1.0	204.686	204.315	115.0	hippocampus
6	156933154	156933860	0.0	0.5	0.205036	0.163015	0.001803	0.0	0.163851	1e-06	0.001558	0.000411	0.141277	0.037314	0.001376	0.001384	0.122489	0.125699	0.000889	0.0	0.080803	1e-06	0.002369	0.009212	0.001543	0.011007	1.0	187.259	187.351	115.0	hippocampus
6	157209485	157210088	2.679	0.050848	0.189062	0.522404	0.001701	0.002662	0.215079	0.363486	0.0012	0.000228	0.163882	0.031091	0.001201	0.000936	0.16011	0.127827	0.000649	0.0	0.088628	1e-06	0.001297	0.003497	0.001054	0.007322	1.0	210.552	209.213	115.0	hippocampus
6	157282696	157283783	0.866	0.17597	0.211427	0.388818	0.003599	0.003166	0.208981	0.188116	0.003068	0.000646	0.182118	0.038407	0.002673	0.002731	0.15276	0.162294	0.00142	0.0	0.084354	1e-06	0.003449	0.010286	0.002372	0.01683	1.0	162.82	162.387	115.0	hippocampus
6	157311385	157312909	0.878	0.17442	0.211713	0.172226	0.002044	0.001435	0.200457	0.141567	0.001681	0.0	0.165908	1e-06	0.00119	0.000311	0.11715	0.030657	0.001171	0.0	0.115546	1e-06	0.002206	0.008388	0.001442	0.010133	1.0	187.052	186.613	115.0	hippocampus
6	157900386	157900988	0.209	0.32383	0.183581	0.228062	0.001809	0.00092	0.202772	0.10363	0.001222	0.000376	0.137498	0.042415	0.000847	0.0	0.095427	1e-06	0.000743	0.000728	0.080815	0.082016	0.001744	0.006852	0.001228	0.008876	1.0	197.254	197.15	115.0	hippocampus
6	158018593	158019019	0.65	0.21002	0.186002	0.227242	0.001064	0.000543	0.140679	0.071482	0.00112	0.0	0.147373	1e-06	0.000901	0.0	0.118618	1e-06	0.000952	0.001184	0.113292	0.155758	0.001323	0.005872	0.001225	0.007599	1.0	206.669	206.344	115.0	hippocampus
6	158326986	158328335	0.0	0.5	0.15072	0.461055	0.000733	0.0	0.112109	1e-06	0.000538	6.1e-05	0.082282	0.009353	0.000577	0.0	0.088374	1e-06	0.001258	0.002951	0.121586	0.451699	0.000816	0.003521	0.001292	0.006534	1.0	233.636	233.665	115.0	hippocampus
6	158584229	158584465	0.0	0.5	0.178868	0.257321	0.00155	0.0	0.152246	1e-06	0.001581	0.002007	0.147567	0.197237	0.000873	0.0	0.0858	1e-06	0.000765	0.000612	0.073178	0.060082	0.00189	0.007559	0.001445	0.010178	1.0	191.173	191.174	115.0	hippocampus
6	158817393	158817832	3.329	0.034034	0.200866	0.422615	0.001738	0.00286	0.207189	0.364257	0.00128	0.0	0.16307	1e-06	0.000907	0.000458	0.114481	0.058357	0.000441	0.0	0.056212	1e-06	0.001448	0.004534	0.001179	0.007852	1.0	205.146	203.482	115.0	hippocampus
6	158920475	158920715	0.0	0.5	0.224682	0.254005	0.001792	0.0	0.222118	1e-06	0.001349	0.001427	0.161906	0.176881	0.000835	0.000232	0.10365	0.028779	0.000654	0.00039	0.08003	0.048343	0.001825	0.00602	0.001145	0.00807	1.0	205.627	205.847	115.0	hippocampus
6	159615860	159616855	0.312	0.28836	0.179506	0.463963	0.001444	0.000673	0.168674	0.078814	0.001321	0.001142	0.152444	0.133721	0.001447	0.002148	0.153386	0.251428	0.000687	0.0	0.080421	1e-06	0.001459	0.004579	0.001282	0.008541	1.0	203.532	203.377	115.0	hippocampus
6	159761061	159761425	6.188	0.0064315	0.109358	0.851923	0.001476	0.00331	0.145475	0.33671	0.000959	0.000444	0.097195	0.045181	0.000777	0.000136	0.079208	0.013791	0.001861	0.004485	0.124938	0.456241	0.000989	0.001456	0.001845	0.00983	1.0	212.232	209.138	115.0	hippocampus
6	160679624	160679826	0.0	0.5	0.19122	0.217041	0.001789	0.0	0.173861	1e-06	0.001523	0.0	0.147967	1e-06	0.001425	0.001928	0.133419	0.187323	0.000933	0.000306	0.090003	0.029716	0.001924	0.008059	0.00153	0.010293	1.0	193.778	193.941	115.0	hippocampus
6	161138435	161139045	0.0	0.5	0.219929	0.073138	0.001982	0.000367	0.196738	0.036486	0.001578	0.000369	0.156673	0.03665	0.001193	0.0	0.118555	1e-06	0.000716	0.0	0.071127	1e-06	0.002445	0.009326	0.001381	0.010062	1.0	190.187	190.223	115.0	hippocampus
6	161256605	161256947	1.389	0.11927	0.244318	0.36618	0.00145	0.001022	0.179539	0.125949	0.00154	0.000933	0.187313	0.114939	0.001649	0.0	0.20311	1e-06	0.001065	0.001017	0.125829	0.125292	0.001833	0.005145	0.001325	0.008118	1.0	207.061	206.366	115.0	hippocampus
6	16130650	16131389	0.357	0.27518	0.226658	0.087917	0.001653	0.000622	0.214241	0.080785	0.001274	0.0	0.165487	1e-06	0.00084	0.0	0.109174	1e-06	0.000511	5.5e-05	0.066404	0.00713	0.001916	0.007022	0.001058	0.007699	1.0	205.701	205.523	115.0	hippocampus
6	161367594	161368107	0.19	0.33152	0.238952	0.240636	0.001672	0.0	0.213905	1e-06	0.001524	0.00134	0.192401	0.171353	0.001245	0.000542	0.159069	0.06928	0.000788	0.0	0.100862	1e-06	0.001881	0.005936	0.001062	0.007817	1.0	197.897	197.802	115.0	hippocampus
6	161375979	161376270	0.719	0.19817	0.247261	0.242755	0.001407	0.000442	0.175554	0.054939	0.001667	0.000619	0.207758	0.076933	0.001795	0.0	0.223262	1e-06	0.000948	0.000891	0.11435	0.110882	0.001952	0.006088	0.001193	0.00804	1.0	201.372	201.013	115.0	hippocampus
6	161618215	161619088	0.591	0.22104	0.26248	0.268935	0.002947	0.002143	0.259288	0.191249	0.002469	0.00087	0.219817	0.077684	0.00215	0.0	0.191927	1e-06	0.001233	0.0	0.110061	1e-06	0.002985	0.00819	0.001518	0.011203	1.0	183.391	183.095	115.0	hippocampus
6	161647172	161649259	0.0	0.5	0.049634	0.990506	0.000443	0.000235	0.063019	0.032863	0.000406	0.000135	0.057172	0.018845	0.0005	0.0	0.069822	1e-06	0.001435	0.006717	0.052633	0.938797	0.000352	6.8e-05	0.001303	0.007154	1.0	242.712	243.906	115.0	hippocampus
6	162853641	162855019	0.439	0.25381	0.231423	0.189668	0.001781	0.00082	0.204471	0.094694	0.001587	0.000773	0.181817	0.089308	0.000923	4.9e-05	0.106675	0.005664	0.000617	0.0	0.07125	1e-06	0.002084	0.007014	0.001176	0.008656	1.0	197.156	196.936	115.0	hippocampus
6	163099296	163099996	0.0	0.5	0.266719	0.351584	0.002824	0.00196	0.238857	0.167598	0.002428	0.0	0.207606	1e-06	0.002506	0.002152	0.205889	0.183984	0.001624	0.0	0.138879	1e-06	0.002688	0.007585	0.0022	0.011697	1.0	191.921	192.797	115.0	hippocampus
6	163133282	163133678	0.0	0.5	0.211971	0.448325	0.00177	0.000204	0.168584	0.019441	0.002502	0.004151	0.21237	0.395515	0.001552	0.00035	0.147994	0.033368	0.001091	0.0	0.103901	1e-06	0.002078	0.005791	0.001586	0.010496	1.0	189.17	189.185	115.0	hippocampus
6	163166026	163166401	0.886	0.17323	0.232726	0.359888	0.001947	0.0	0.189896	1e-06	0.00162	0.000291	0.158056	0.028364	0.00236	0.003399	0.215576	0.331523	0.001667	0.0	0.162596	1e-06	0.002139	0.006563	0.001709	0.010254	1.0	189.761	189.317	115.0	hippocampus
6	163192669	163193552	0.489	0.24215	0.235439	0.029301	0.001681	0.000207	0.212256	0.026135	0.001267	2.5e-05	0.159992	0.003164	0.001157	0.0	0.146088	1e-06	0.000615	0.0	0.077621	1e-06	0.002085	0.007686	0.001062	0.007918	1.0	200.982	200.738	115.0	hippocampus
6	16320650	16321100	1.115	0.14548	0.253915	0.264694	0.002443	0.002174	0.240604	0.217511	0.001941	0.0	0.194174	1e-06	0.001434	0.0	0.1435	1e-06	0.000984	0.000472	0.097834	0.047181	0.002514	0.007349	0.00143	0.009995	1.0	193.331	192.773	115.0	hippocampus
6	163242365	163244092	0.913	0.16972	0.254811	0.288368	0.002586	0.002514	0.244958	0.245425	0.001552	0.00044	0.151257	0.042941	0.001347	0.0	0.131483	1e-06	0.000846	0.0	0.082544	1e-06	0.002593	0.00729	0.001401	0.010244	1.0	188.277	187.821	115.0	hippocampus
6	163247323	163248402	2.428	0.059599	0.248547	0.428776	0.002563	0.00386	0.246883	0.400469	0.001526	0.000273	0.158184	0.028305	0.001122	0.0	0.116382	1e-06	0.000817	0.0	0.084798	1e-06	0.002288	0.005505	0.001373	0.009638	1.0	194.628	193.414	115.0	hippocampus
6	163253696	163255033	0.374	0.2703	0.264142	0.230892	0.002288	0.001667	0.264868	0.19694	0.001511	0.000287	0.178261	0.033949	0.00108	0.0	0.127509	1e-06	0.00068	0.0	0.080324	1e-06	0.002258	0.006512	0.001154	0.008467	1.0	199.139	198.952	115.0	hippocampus
6	163261604	163262174	0.194	0.32962	0.221514	0.145479	0.001682	0.000265	0.228189	0.035882	0.001257	0.000808	0.168619	0.109595	0.001171	0.0	0.158737	1e-06	0.000733	0.0	0.09931	1e-06	0.001699	0.006303	0.001053	0.007376	1.0	206.377	206.28	115.0	hippocampus
6	163314640	163316082	0.927	0.16781	0.237046	0.585519	0.002165	0.002673	0.246468	0.318585	0.001652	0.001308	0.193274	0.155937	0.001277	0.000931	0.150211	0.110996	0.00071	0.0	0.084589	1e-06	0.001868	0.003477	0.001205	0.008389	1.0	200.996	200.533	115.0	hippocampus
6	163339662	163340634	1.573	0.10488	0.236685	0.380548	0.002029	0.002285	0.232612	0.271743	0.001456	0.000687	0.172122	0.081715	0.000997	0.000228	0.118554	0.027089	0.00069	0.0	0.082009	1e-06	0.001948	0.00521	0.001157	0.00841	1.0	198.673	197.886	115.0	hippocampus
6	163349337	163350024	0.0	0.5	0.263025	0.433508	0.002575	0.003217	0.275919	0.36179	0.001623	0.0	0.182461	1e-06	0.001338	0.000638	0.149177	0.071716	0.000884	0.0	0.099446	1e-06	0.002191	0.005038	0.001316	0.008893	1.0	197.404	197.465	115.0	hippocampus
6	16338965	16339562	0.033	0.42846	0.253965	0.158331	0.002908	0.000227	0.20927	0.016303	0.002912	0.000724	0.209307	0.052087	0.002146	0.0	0.154452	1e-06	0.001455	0.00125	0.102746	0.089941	0.003679	0.011696	0.001928	0.013896	1.0	172.87	172.853	115.0	hippocampus
6	163421441	163424964	0.916	0.1693	0.227	0.297419	0.001709	0.001429	0.226075	0.192604	0.001144	0.0	0.154261	1e-06	0.001136	0.000777	0.151207	0.104813	0.000644	0.0	0.086755	1e-06	0.001691	0.005212	0.001017	0.007418	1.0	206.651	206.193	115.0	hippocampus
6	163426716	163427773	0.08	0.38873	0.227816	0.192866	0.00194	0.000667	0.238321	0.082046	0.001526	0.0	0.187724	1e-06	0.001175	0.00077	0.143451	0.094679	0.000651	0.000131	0.079969	0.01614	0.001906	0.006563	0.001148	0.008131	1.0	202.944	202.904	115.0	hippocampus
6	163432496	163436278	0.0	0.5	0.243096	0.37755	0.002235	0.001005	0.211047	0.095627	0.001887	0.0	0.179487	1e-06	0.001911	0.002963	0.169855	0.281921	0.000974	0.0	0.09269	1e-06	0.002398	0.006543	0.001595	0.010512	1.0	192.89	192.978	115.0	hippocampus
6	163443425	163446530	0.001	0.49076	0.274055	0.280432	0.002308	0.000673	0.25018	0.073254	0.001718	0.001321	0.183359	0.143788	0.001255	0.000582	0.135487	0.063389	0.000692	0.0	0.075306	1e-06	0.002493	0.006612	0.001267	0.009189	1.0	194.78	194.78	115.0	hippocampus
6	163447604	163449066	2.945	0.043061	0.208794	0.758337	0.002779	0.004866	0.230658	0.442009	0.002106	0.00104	0.190632	0.094436	0.00191	0.002443	0.163827	0.22189	0.000947	0.0	0.085978	1e-06	0.00216	0.00266	0.001651	0.011009	1.0	189.261	187.788	115.0	hippocampus
6	163450150	163450672	2.012	0.078024	0.226304	0.601789	0.003254	0.004511	0.248613	0.366352	0.00222	0.0	0.180277	1e-06	0.002209	0.00289	0.168522	0.234662	0.000859	1e-05	0.069733	0.000774	0.002621	0.004904	0.001804	0.012314	1.0	182.777	181.771	115.0	hippocampus
6	163451711	163452916	3.174	0.037413	0.217365	0.720856	0.002643	0.005073	0.238749	0.51269	0.001459	3.5e-05	0.147433	0.003568	0.001618	0.002025	0.15618	0.204597	0.000872	0.0	0.088091	1e-06	0.002017	0.002762	0.001467	0.009896	1.0	192.938	191.351	115.0	hippocampus
6	163455985	163457600	0.02	0.44391	0.241023	0.211094	0.001872	0.0	0.237711	1e-06	0.001316	0.000246	0.167269	0.031228	0.001326	0.001416	0.163427	0.179864	0.000682	0.0	0.086594	1e-06	0.001955	0.006211	0.001081	0.007873	1.0	203.219	203.209	115.0	hippocampus
6	163465404	163467903	2.558	0.054868	0.212477	0.54308	0.001912	0.002978	0.240011	0.395489	0.001232	0.0	0.163662	1e-06	0.001147	0.001111	0.149384	0.147589	0.000699	0.0	0.092855	1e-06	0.001514	0.00344	0.001061	0.007529	1.0	204.669	203.39	115.0	hippocampus
6	163469314	163470301	0.699	0.20156	0.231052	0.544041	0.002124	0.002408	0.244885	0.287764	0.001376	4.4e-05	0.164466	0.005234	0.001609	0.002101	0.180804	0.251042	0.000877	0.0	0.104771	1e-06	0.001815	0.003815	0.001244	0.008368	1.0	200.901	200.551	115.0	hippocampus
6	163494333	163496700	9.117	0.001266	0.206622	0.751937	0.002207	0.005846	0.204255	0.665841	0.001547	0.0	0.176247	1e-06	0.001274	0.000537	0.144423	0.061195	0.000672	0.000219	0.076357	0.0249	0.001712	0.002178	0.0013	0.008779	1.0	203.599	199.04	115.0	hippocampus
6	163521281	163525660	2.457	0.0585	0.223167	0.602914	0.001361	0.001851	0.208138	0.294267	0.000986	0.000167	0.156603	0.026491	0.00121	0.001775	0.178475	0.282154	0.000611	0.0	0.097147	1e-06	0.001316	0.002498	0.000938	0.00629	1.0	218.395	217.166	115.0	hippocampus
6	163534715	163535846	0.772	0.18984	0.247903	0.412895	0.001784	0.001381	0.225479	0.177391	0.001457	0.0	0.187088	1e-06	0.0014	0.001834	0.169915	0.235501	0.000608	0.0	0.078061	1e-06	0.00187	0.004571	0.0011	0.007786	1.0	204.97	204.584	115.0	hippocampus
6	163554868	163555551	2.407	0.060415	0.245431	0.47153	0.002144	0.003088	0.251893	0.385454	0.001305	0.0	0.162919	1e-06	0.001131	0.00069	0.140239	0.086074	0.000659	0.0	0.082287	1e-06	0.001879	0.004234	0.001119	0.008011	1.0	202.034	200.831	115.0	hippocampus
6	163563365	163563622	0.151	0.34862	0.250084	0.312992	0.001976	0.000764	0.238544	0.092671	0.001892	0.00155	0.223995	0.188028	0.001316	0.00024	0.15953	0.029095	0.000557	2.6e-05	0.067511	0.003198	0.00206	0.005664	0.001135	0.008245	1.0	201.305	201.23	115.0	hippocampus
6	163568064	163568525	0.06	0.40328	0.256588	0.04822	0.001975	0.000322	0.255271	0.041607	0.001232	5.1e-05	0.159415	0.00661	0.001038	0.0	0.134327	1e-06	0.000562	0.0	0.072641	1e-06	0.002174	0.007358	0.001038	0.007731	1.0	202.957	202.927	115.0	hippocampus
6	163570790	163572023	3.215	0.036482	0.235172	0.442776	0.002629	0.004161	0.242403	0.411054	0.001829	0.0	0.180731	1e-06	0.001348	0.000321	0.13328	0.03172	0.000638	0.0	0.063029	1e-06	0.002292	0.00564	0.001404	0.010122	1.0	189.527	187.92	115.0	hippocampus
6	163588425	163589084	1.509	0.10967	0.237132	0.605822	0.002609	0.003364	0.257989	0.351316	0.001845	0.001699	0.188418	0.177415	0.001477	0.000738	0.153534	0.077089	0.000658	0.0	0.068715	1e-06	0.002156	0.003774	0.001362	0.009575	1.0	195.23	194.476	115.0	hippocampus
6	163712107	163712643	0.592	0.22087	0.257366	0.104013	0.002082	0.000399	0.255694	0.048991	0.001602	0.0	0.196698	1e-06	0.001036	0.000448	0.127488	0.05502	0.000671	0.0	0.082432	1e-06	0.00221	0.007298	0.001094	0.008145	1.0	198.238	197.942	115.0	hippocampus
