seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_exons	hg38_genes_intergenic	hg38_cpg_islands	hg38_enhancers_fantom	hg38_genes_5UTRs	hg38_genes_3UTRs	hg38_cpg_shelves
chr19	40634895	40635378	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	40645765	40646254	Non-heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr19	40818016	40818212	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	40819174	40819785	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	40827354	40827562	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr19	40843763	40843971	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr19	40879960	40880918	Heritable	1	1	0	1	1	1	0	1	0	0	1	0
chr19	40908301	40909154	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr19	41127711	41129035	Heritable	0	1	0	0	1	1	1	1	0	0	1	0
chr19	41309157	41309603	Heritable	1	1	0	1	1	1	0	0	0	0	0	0
chr19	41411541	41411871	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	41438879	41439117	Heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr19	41887659	41888227	Non-heritable	1	1	0	0	0	1	0	0	0	1	0	1
chr19	41999240	41999456	Non-heritable	1	1	0	0	1	1	0	1	0	0	0	0
chr19	42411431	42412814	Non-heritable	1	1	0	1	1	1	0	0	0	1	0	1
chr19	42821452	42822130	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr19	43198180	43199017	Heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr19	43201180	43202565	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	43203588	43206125	Non-heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr19	43214060	43216025	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr19	43218261	43224526	Non-heritable	1	1	1	1	0	1	0	0	1	0	0	0
chr19	43353918	43354971	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr19	43391251	43392597	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	43430503	43430749	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	44111896	44111995	Heritable	1	1	0	1	1	1	0	0	1	0	0	0
chr19	44345086	44346840	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	44400771	44400872	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	44411689	44412860	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	44456307	44457206	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	44501114	44501286	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr19	44778252	44778999	Heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr19	44904146	44904468	Heritable	1	0	1	0	0	0	0	0	0	0	0	1
chr19	45045976	45046284	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	45484970	45485141	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr19	45543768	45544279	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	46259567	46259635	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	46282110	46282809	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	46395498	46396242	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	46408724	46408935	Non-heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr19	46435057	46435557	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	46512931	46514240	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr19	46614748	46614965	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr19	46697711	46697799	Heritable	0	1	0	1	0	1	0	1	0	0	0	0
chr19	46972507	46972580	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	47097183	47097519	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	47773690	47774709	Non-heritable	1	0	1	0	0	0	0	0	1	0	0	1
chr19	48123517	48124375	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr19	48255657	48256211	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr19	48480873	48481368	Non-heritable	0	0	0	0	1	1	0	1	0	0	1	0
chr19	48569068	48569296	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	48589631	48589818	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	48613088	48613288	Non-heritable	0	0	0	0	0	1	0	1	0	1	0	0
chr19	48788737	48788831	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	48837801	48838102	Non-heritable	1	1	0	0	1	1	0	0	0	0	1	0
chr19	48858939	48859441	Non-heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr19	48867769	48868250	Non-heritable	1	1	1	0	0	1	0	0	0	1	0	1
chr19	49031451	49031553	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr19	49196442	49197078	Heritable	0	1	0	0	1	1	0	1	0	0	1	0
chr19	49387952	49388237	Heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr19	49473569	49473689	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr19	49478570	49479474	Heritable	0	1	1	1	0	1	0	0	0	0	1	0
chr19	49746176	49746636	Non-heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr19	49906631	49907271	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr19	49952926	49953625	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	50051390	50051655	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr19	50202521	50202926	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr19	50225278	50225677	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr19	50357846	50358864	Non-heritable	0	1	0	1	1	1	0	1	1	1	1	0
chr19	50458397	50459359	Heritable	1	1	0	0	1	1	0	1	0	0	0	0
chr19	50466294	50466699	Non-heritable	0	0	1	0	0	1	1	0	0	0	1	0
chr19	50496723	50497331	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	50498417	50500102	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	50604169	50605040	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr19	50605801	50605899	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr19	50968691	50969744	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr19	51002330	51002882	Heritable	1	1	0	1	1	1	0	1	0	1	1	0
chr19	51182257	51182996	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	51354844	51354975	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr19	51390494	51390645	Non-heritable	1	0	0	1	0	1	0	0	0	1	0	1
chr19	51572150	51572602	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr19	51630545	51630974	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr19	51632405	51632799	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	51634284	51635811	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	51640712	51641334	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr19	51642356	51645657	Heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr19	51902802	51903634	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	51948312	51948674	Non-heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr19	52584841	52585298	Non-heritable	1	1	0	0	1	1	0	1	0	0	1	0
chr19	52691346	52691681	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	52858154	52858521	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr19	53037089	53037557	Heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr19	53076957	53077239	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr19	53189771	53190228	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr19	53197580	53197854	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr19	53366828	53367126	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr19	53423236	53424187	Non-heritable	0	1	1	1	0	1	0	0	0	0	1	0
chr19	53864408	53864797		1	1	0	1	1	1	0	0	0	0	0	0
chr19	53878760	53878903	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	53990114	53990363	Heritable	1	0	0	0	1	1	0	0	0	0	1	0
chr19	53992803	53993276	Heritable	0	1	0	1	0	1	0	1	0	1	0	0
chr19	54052785	54055439	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	54231161	54231576	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	54232500	54235883	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	54316951	54317523	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr19	54359414	54359909	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr19	54750689	54752494	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr19	54834056	54834839	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	54952712	54953067	Non-heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr19	54965041	54966953	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr19	55006031	55006840	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr19	55083544	55083654	Non-heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr19	55140926	55140969	Non-heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr19	55174805	55175359	Non-heritable	1	1	0	1	1	1	0	0	0	1	1	0
chr19	55287419	55288304	Non-heritable	0	1	0	0	1	1	0	0	1	0	1	0
chr19	55344566	55344909	Non-heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr19	55468261	55468626	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr19	56091159	56091442	Non-heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr19	56217933	56217984	Heritable	0	0	0	1	0	0	0	1	1	0	0	0
chr19	56394124	56394297	Non-heritable	1	1	0	1	1	1	0	0	0	0	0	0
chr19	56478882	56479138	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr19	56672259	56672418	Non-heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr19	56719126	56719352	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	56942158	56943581	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	56993918	56994172	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr19	57230918	57231076	Non-heritable	1	0	0	1	0	1	0	1	0	1	0	0
chr19	57476536	57476913	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr19	57515059	57517406	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr19	57560309	57560811	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	57738033	57738540	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	57935881	57936115	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	57948155	57948339	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr19	58010226	58010937	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr19	58037660	58038292	Heritable	0	1	0	0	1	1	0	1	0	1	0	0
chr19	58054733	58055050	Non-heritable	1	0	1	0	0	1	0	0	0	0	0	1
chr19	58058618	58058762	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	58521180	58521439	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr20	278775	279586		0	1	0	0	1	1	0	1	0	0	0	0
chr20	646228	646470	Non-heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr20	953954	954130	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	1267319	1267587	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr20	2534153	2534709	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr20	2647178	2647425	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	3697902	3698231	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr20	4084514	4084964	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	4761727	4761845	Non-heritable	0	0	0	0	1	0	1	0	1	0	0	0
chr20	4775695	4776541	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	5308292	5309286	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	5453966	5454862	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	5504053	5504934	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr20	6920834	6921512	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	7803831	7803934	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	7935873	7936776	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	8829603	8831364	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr20	10604217	10605738	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	11357464	11359541	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	11543430	11544466	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr20	11603059	11604233	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	13219304	13219736	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr20	14226233	14226902	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	17505288	17505570	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	17636517	17637042	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	17662955	17663923	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr20	17882105	17882569	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	18589072	18589337	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr20	19835679	19836668	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	19888153	19889000	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr20	19976240	19977674	Heritable	0	1	0	0	1	0	0	0	0	0	0	1
chr20	20492418	20493183	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	21089447	21090627	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr20	21103866	21104854	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr20	21232635	21233370	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	21234445	21235064	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	21259451	21259672	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	21392054	21392225	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr20	21516542	21517865	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr20	21519482	21520263	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr20	22312468	22313265	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	24235310	24235704	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr20	24473303	24473908	Heritable	0	1	0	0	1	0	0	0	0	0	0	1
chr20	24977555	24978789	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	25032535	25032851	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr20	25039789	25041449		0	1	1	0	0	0	0	0	0	0	0	0
chr20	25145081	25145680		1	1	0	1	0	0	0	0	0	0	0	1
chr20	25318873	25319404		1	1	1	0	0	1	0	0	1	0	0	0
chr20	25751401	25751633	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	25853275	25854567	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr20	25857989	25858371	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr20	25864979	25865241	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr20	25867874	25868083	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr20	25984843	25985473	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr20	25987030	25987683	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr20	26009328	26010225	Heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr20	26208003	26208085	Heritable	0	1	0	1	0	1	0	1	0	0	0	0
chr20	26276697	26277222	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	28603035	28603174		0	0	0	1	0	0	0	1	0	0	0	0
chr20	29297236	29297658		0	0	0	1	1	1	0	1	0	0	0	0
chr20	29306803	29306921		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29310933	29311182		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29319138	29321629		1	0	0	0	1	1	0	1	0	0	0	0
chr20	29323607	29324758		1	0	0	1	1	1	0	1	0	0	0	0
chr20	29324849	29326046		1	0	0	0	1	1	0	1	0	0	0	0
chr20	29371369	29373155		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29381887	29382680		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29383985	29384207		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29407394	29408468		0	0	0	0	1	0	1	1	0	0	0	0
chr20	29412047	29412431		0	0	0	1	1	0	0	0	0	0	0	0
chr20	29414634	29418911		1	1	1	1	0	1	0	0	0	0	0	1
chr20	29420002	29424374		1	0	1	0	0	0	1	0	0	0	0	0
chr20	29435291	29441973		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29444723	29445977		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29447684	29448539		0	0	1	0	0	1	1	0	0	0	0	0
chr20	29452221	29452554		1	0	1	0	0	0	0	0	0	0	0	0
chr20	29566960	29568082		0	0	0	0	1	0	1	1	0	0	0	0
chr20	29569140	29570860		1	0	0	0	1	0	1	0	0	0	0	1
chr20	29689496	29689951		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29735979	29737685		0	0	1	0	0	0	1	0	0	0	0	1
chr20	29743234	29743947		1	0	0	0	0	0	0	1	0	0	0	0
chr20	29746594	29747304		1	0	0	0	0	1	0	0	0	0	0	1
chr20	29752933	29753688		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29762554	29764793		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29893103	29897732		0	0	1	0	0	0	1	0	0	0	0	0
chr20	29905177	29908358		0	0	1	0	0	0	1	0	0	0	0	0
chr20	30167149	30167814		0	0	0	0	1	0	1	1	0	0	0	0
chr20	30172088	30176340		0	0	1	0	0	0	1	0	0	0	0	0
chr20	30281388	30282063	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr20	30283328	30285275	Low prediction	0	1	1	0	0	0	0	0	1	0	0	0
chr20	30289062	30291025	Low prediction	1	1	1	1	0	1	0	0	0	0	0	0
chr20	30294318	30295598	Low prediction	1	1	1	1	0	1	0	0	0	0	0	0
chr20	30300119	30300922	Low prediction	0	1	0	0	1	0	0	1	0	0	0	0
chr20	30314138	30317218	Low prediction	0	0	0	0	1	0	1	1	0	0	0	1
chr20	30339004	30342218	Low prediction	1	1	1	0	0	0	0	0	0	0	0	0
chr20	30343749	30344798	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr20	30376724	30377365	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr20	30401005	30402299	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr20	30488297	30489937	Low prediction	1	0	0	0	0	0	0	1	0	0	0	0
chr20	30499650	30500693	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	30537206	30537963	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr20	30541011	30544089	Low prediction	1	1	1	0	0	1	0	0	0	0	0	0
chr20	30564612	30565667	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	30579916	30581132	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr20	30585346	30586487	Low prediction	0	0	0	0	1	0	1	1	0	0	0	0
chr20	30593465	30593806	Low prediction	0	0	1	0	0	0	1	0	0	0	0	0
chr20	30691050	30691453	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	30694010	30694221	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	30705632	30708403	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	30723346	30724582	Non-heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr20	30730117	30731844	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	30891334	30895689	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr20	30898634	30900713	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr20	30911813	30913310	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	30922414	30922602	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr20	31570836	31571152	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	1
chr20	31994728	31994824	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr20	32017714	32017957	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr20	32463026	32463783	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	32471287	32471435	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	32477921	32478125	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	32480510	32481834	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr20	32980248	32980900	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	33667795	33668265	Heritable	1	1	0	0	1	1	0	1	0	0	1	0
chr20	34268854	34268913	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr20	34524491	34525019	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	34557883	34558070	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr20	34654897	34655567	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	34798147	34798858	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	35412470	35412591	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr20	36845510	36845653	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	36852724	36853651	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	37251642	37251988	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	37396190	37396562	Non-heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr20	38379410	38379551	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	38508791	38509455	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr20	38835536	38836095	Non-heritable	1	1	0	1	1	1	0	1	0	1	0	0
chr20	38889151	38890032	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	38900587	38901478	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	41204493	41205905	Non-heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr20	43564845	43566009	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr20	44070382	44070721	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr20	44683675	44684181	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	44750232	44750796	Heritable	1	0	0	0	0	1	0	1	0	0	0	0
chr20	44901575	44901786	Non-heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr20	45304097	45304593	Non-heritable	1	1	0	0	1	1	0	1	0	0	1	0
chr20	45312141	45312232	Non-heritable	1	1	0	0	1	1	0	1	0	0	0	0
chr20	45372957	45373061	Heritable	0	1	1	0	0	1	0	0	1	0	1	0
chr20	45408083	45410085	Heritable	1	1	0	1	1	1	0	0	0	1	1	1
chr20	46079489	46080158	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	46153140	46153346	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr20	46428049	46430222	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	46563510	46564058	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	46648194	46648859	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	47182936	47183484	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	47958350	47958569	Non-heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr20	48655623	48656947	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr20	48691005	48691239	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	48728290	48728712	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	48737650	48738659	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	48747093	48747936	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	48787245	48787590	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	48796910	48797846	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	48826332	48826815	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr20	49612125	49612383	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	49850873	49852048	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	49916645	49917292	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr20	50692293	50692718	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr20	51181961	51182384	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	51662159	51662611	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	52422872	52424219	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	53217558	53218178	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	53859225	53862961	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	53863649	53866861	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr20	54025878	54029864	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr20	54162538	54163050	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr20	54624980	54625457	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	54628576	54628720	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	54675721	54677624	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	56348307	56348694	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	56465906	56466274	Heritable	1	0	0	0	0	0	0	0	1	0	0	1
chr20	56516590	56517769	Non-heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr20	56703096	56703620	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr20	56721861	56722450	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	57258034	57258360	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	57395505	57396156	Heritable	1	1	1	0	0	0	0	0	0	0	0	1
chr20	57398727	57399398	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr20	57440709	57441416	Non-heritable	1	0	1	0	0	0	0	0	1	0	0	0
chr20	57725141	57725434	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	58016904	58017893	Non-heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr20	58039352	58039893	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	58229102	58229358	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr20	58308886	58308959	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr20	58716792	58717060	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr20	59042165	59042310	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr20	59524773	59525363	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr20	60087379	60088142	Heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr20	60240310	60240695	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr20	60967373	60967957	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
