seqnames	start	end	h2_category	hg38_genes_introns	hg38_cpg_inter	hg38_genes_1to5kb	hg38_cpg_shores	hg38_cpg_islands	hg38_genes_exons	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs	hg38_genes_3UTRs
chr17	58219950	58220154	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr17	58530022	58531072	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr17	58632471	58632821	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr17	59209427	59209650	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr17	59234113	59234307	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	59395210	59395585	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	60102151	60102724	Heritable	0	1	0	0	0	1	0	0	1	0	0	0
chr17	60141805	60142624	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr17	60326908	60327587	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	60545606	60546384	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	60761654	60763883	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	61401329	61401646	Heritable	1	0	1	0	1	0	0	0	0	0	0	0
chr17	62680719	62680817	Heritable	1	0	1	0	1	1	0	0	1	0	0	0
chr17	62705231	62705664	Heritable	1	0	1	1	0	1	0	0	1	0	0	1
chr17	62808718	62808842	Heritable	0	0	1	1	0	1	0	0	1	0	0	0
chr17	63437530	63438347	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr17	63742695	63742886	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr17	64779532	64780030	Heritable	1	0	1	0	1	1	0	0	1	0	0	0
chr17	64780531	64781233	Heritable	1	0	1	0	1	1	0	0	1	0	0	0
chr17	65594281	65594960	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	66603975	66604373	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	66737621	66738335	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	66777215	66777881	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	67160879	67161139	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr17	67374708	67375083	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr17	67637034	67637399	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr17	68207660	68207842	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr17	72539648	72540020	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr17	72579311	72579598	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr17	72588155	72588465	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr17	72617209	72617774	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr17	72697593	72698149	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	72911768	72912090	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	73286514	73286660	Heritable	1	0	0	1	0	1	0	0	1	0	1	0
chr17	73511058	73511226	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr17	74919689	74920492	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr17	75646620	75646951	Heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr17	75649659	75649903	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr17	75834372	75834798	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr17	76366163	76367243	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	76500610	76500832	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr17	76586745	76587065	Heritable	1	0	1	1	0	1	0	1	1	0	0	0
chr17	76597790	76598371	Heritable	1	1	1	0	0	0	0	1	0	0	0	0
chr17	76709467	76709732	Heritable	1	0	0	1	0	1	0	1	1	0	1	0
chr17	77416610	77416859	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr17	77489638	77490334	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr17	77657339	77657912	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	78230838	78231366	Non-heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr17	78692399	78692775	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr17	78884736	78884917	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	79090277	79090674	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr17	79151945	79152340	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	79392619	79393014	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	79400617	79400729	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	79709303	79710361	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr17	79929822	79929917	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr17	79977981	79978491	Non-heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr17	80023565	80024517	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr17	80277678	80278811	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr17	80800270	80801006	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr17	80834460	80834878	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	80836277	80836547	Heritable	1	1	0	0	0	0	1	1	0	0	0	0
chr17	80873415	80873915	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr17	81017327	81017764	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr17	81048854	81049074	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr17	81119081	81119608	Heritable	1	0	0	1	1	1	0	0	0	0	0	1
chr17	81139441	81139852	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr17	81310031	81310159	Heritable	0	0	1	1	1	0	0	0	1	0	0	0
chr17	81315219	81315574	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	81340950	81341345	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr17	81381255	81381726	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr17	81388094	81389831	Heritable	1	0	1	1	0	1	0	1	0	0	0	0
chr17	81400737	81401348	Heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr17	81676990	81677175	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr17	82094113	82094204	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr17	82118841	82119080	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	82384758	82385144	Heritable	0	0	1	0	0	0	1	1	0	0	0	0
chr17	82559280	82559471	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr17	82674708	82675212	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	82708456	82708651	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr17	82750569	82750790	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr17	82765438	82765707	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr17	82830152	82830501	Heritable	1	0	0	1	0	1	1	0	1	0	1	0
chr17	82962948	82963752	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr17	83205505	83206138	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	1429430	1430944	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	3013771	3014103	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr18	3135575	3135777	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr18	3605803	3606302	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	5418300	5420275	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr18	6432206	6432365	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	7459570	7459928	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	8381693	8382203	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	9434221	9434440	Non-heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr18	9994921	9996132	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	10035364	10035957	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr18	10043846	10045451	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	10119809	10121264	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr18	11537360	11538424	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	11948069	11948155	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr18	12455364	12455822	Heritable	1	1	1	0	0	0	0	1	1	0	0	0
chr18	12777365	12777707	Heritable	0	0	1	1	1	0	0	1	0	0	0	0
chr18	12912274	12912323	Heritable	1	0	0	0	1	0	0	0	1	0	0	0
chr18	13220371	13222234	Non-heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr18	13448179	13448502	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr18	13843013	13844524	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	14399184	14399838	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	14640978	14641457	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	22177134	22178480	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr18	23134429	23134580	Heritable	0	0	1	1	0	1	0	0	1	0	1	0
chr18	25348622	25349017	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr18	26255527	26257042	Heritable	1	1	0	0	0	1	0	1	1	0	0	0
chr18	26576177	26576601	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr18	31488572	31489630	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	32467773	32469220	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr18	32721793	32722992	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	32772819	32773326	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr18	33201249	33202639	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	33819526	33821337	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	34219793	34220432	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr18	39798784	39800367	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr18	43353911	43355809	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	45880453	45880812	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	46918319	46918454	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr18	47666498	47666855	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	48663868	48664182	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr18	48782120	48782684	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr18	48827644	48828365	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr18	48840548	48841344	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	48859310	48860100	Heritable	1	0	1	1	1	1	0	0	1	0	0	1
chr18	48920817	48921227	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr18	48975016	48975159	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr18	49493214	49494391	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr18	50306626	50307069	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	54267954	54268959	Heritable	0	0	1	1	0	1	0	0	1	0	0	0
chr18	55301896	55302757	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr18	55347407	55347728	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	55397613	55398895	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	55404238	55405237	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr18	55407442	55408027	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr18	55422169	55422289	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr18	55780958	55781617	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr18	58058872	58059776	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr18	58134077	58134290	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	58135726	58136795	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr18	58402060	58402725	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr18	58476478	58477220	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr18	58769411	58769794	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr18	58862230	58862675	Heritable	0	0	1	1	0	1	0	0	1	0	1	0
chr18	58880319	58881482	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	59268828	59268989	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	1
chr18	59269569	59270540	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr18	59898124	59898719	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr18	60372699	60373965	Heritable	1	1	1	0	0	1	0	0	1	0	1	0
chr18	61329082	61329960	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr18	61335136	61335688	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr18	61336758	61337665	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr18	61413385	61414961	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	62186033	62186153	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr18	62963375	62964869	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr18	66173166	66173824	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	67510574	67511917	Heritable	1	1	1	0	0	1	0	0	0	0	0	1
chr18	72232791	72233412	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	72335940	72338695	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	73875339	73875552	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	74458309	74458658	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr18	74486595	74486710	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	74499784	74501042	Heritable	1	1	1	0	0	1	1	0	1	0	1	0
chr18	74512008	74513069	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr18	74534347	74535411	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr18	74616733	74617335	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	74964003	74965013	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr18	75010117	75010779	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	75065661	75065895	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr18	75125561	75125826	Heritable	0	1	0	0	0	1	0	0	1	0	0	0
chr18	75809195	75810750	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	76451976	76452301	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	76489968	76490384	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr18	76519300	76519505	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	76621039	76622028	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr18	76670861	76671151	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	76893662	76894375	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr18	76988761	76994264	Heritable	1	1	1	0	0	1	0	0	1	0	0	1
chr18	76995360	76999989	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	77013981	77017595	Heritable	1	1	1	0	0	1	0	0	1	0	1	1
chr18	77042345	77042804	Heritable	1	1	0	0	0	0	0	1	1	0	0	0
chr18	77052025	77053900	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr18	77058181	77058604	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr18	77092731	77092967	Non-heritable	1	0	0	1	0	0	0	1	1	0	0	0
chr18	77376044	77376501	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	77765702	77765820	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	78430599	78430861	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr18	78722150	78723260	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr18	78741271	78741917	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	79218086	79218657	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	79245712	79246010	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	79248807	79248960	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr18	79300438	79300680	Heritable	1	1	1	0	0	0	0	1	0	0	0	0
chr18	79323459	79324137	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr18	79458691	79458815	Non-heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr18	79465516	79466097	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr18	79546921	79547944	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr18	79590873	79591341	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr18	79616689	79617762	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr18	79637281	79637396	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr18	79638054	79638708	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr18	79771072	79771686	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr18	80147168	80148400	Heritable	1	0	0	1	1	1	0	0	1	0	0	1
chr18	80159697	80160442	Heritable	1	0	1	1	1	1	0	0	0	0	0	1
chr19	1082298	1082655	Heritable	1	0	0	0	1	1	0	0	1	0	0	0
chr19	1131749	1132203	Non-heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr19	1207324	1208039	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr19	1213870	1214319	Non-heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr19	1253897	1254610	Non-heritable	1	0	1	1	1	1	0	0	0	0	0	0
chr19	1389424	1389926	Non-heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr19	1539051	1539203	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	1881552	1882526	Heritable	1	0	1	0	0	1	1	0	1	0	1	0
chr19	1907896	1908574	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr19	2549702	2550517	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr19	2693316	2694031	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	2771910	2772164	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr19	2775604	2775894	Heritable	1	0	1	1	0	0	0	1	0	0	0	0
chr19	3493738	3494359	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr19	3692996	3693130	Non-heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr19	4224500	4224992	Heritable	0	1	1	0	0	1	0	0	0	0	0	1
chr19	4329303	4329466	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr19	4607633	4607842	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	5246517	5247289	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr19	5780956	5781343	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	5825337	5825543	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr19	6241611	6242291	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	6531879	6532082	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	7003662	7004952	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	7689680	7689911	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	7691981	7693230	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr19	7850413	7851011	Non-heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr19	7851993	7853069	Heritable	1	0	0	0	0	1	1	0	0	0	0	0
chr19	7869800	7870271	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr19	7900788	7901028	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	1
chr19	8131492	8131821	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr19	8352570	8352814	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	8449141	8450205	Heritable	1	1	1	0	0	0	1	0	0	0	0	0
chr19	8637838	8638579	Heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr19	9906226	9906806	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	9912618	9913094	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	10021716	10022440	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr19	10486095	10486543	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr19	10515852	10516966	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr19	10731133	10731292	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	11539157	11539580	Heritable	1	0	1	0	0	1	1	0	1	0	1	0
chr19	11598259	11598313	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	11623802	11624112	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	11640679	11640810	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	12051569	12051821	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	12496208	12496479	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	12621390	12621714	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	12765662	12766622	Heritable	1	0	1	1	1	1	0	0	1	0	0	1
chr19	12828224	12828497	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	13186126	13186340	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	13208349	13208720	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr19	13234457	13234754	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	13633143	13634005	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr19	13763964	13764417	Heritable	0	0	0	1	1	0	0	0	1	0	0	0
chr19	13765626	13765819	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	13880942	13881524	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr19	14221833	14222075	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	14475964	14476343	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr19	14786781	14787002	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	15126765	15127038	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr19	15289832	15290351	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	15471807	15472063	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr19	15933921	15934422	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr19	16382404	16383133	Heritable	1	1	0	0	0	1	0	1	0	0	0	1
chr19	17393721	17395391	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr19	17745669	17746105	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr19	17794612	17794742	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr19	17854968	17855230	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	18100217	18100377	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr19	18777223	18778030	Heritable	0	0	0	0	1	1	0	0	0	0	0	1
chr19	19781838	19782986	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	19865198	19865456	Heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr19	19930541	19931379	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	20277624	20280378	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	20422880	20423444	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr19	20570058	20572896	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr19	20575926	20577042	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	20665107	20666171	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	20777650	20778176	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	21463881	21464067	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr19	21475518	21475603	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr19	21506830	21507063	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr19	21568179	21570305	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr19	21611102	21613427	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	21634326	21635846	Heritable	0	1	1	0	0	1	0	0	1	0	0	0
chr19	21642825	21646414	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	21669483	21672068	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	21677615	21678442	Heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr19	21884212	21885011	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	22053108	22053428	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr19	22067242	22067790	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr19	22595774	22597361	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr19	22633555	22634094	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr19	23282815	23283508	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	23537575	23539561	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	24087905	24088209	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	28405844	28407556	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	28726786	28727998	Heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr19	28816086	28818508	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	29088865	29088965	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	29263821	29264058	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr19	29694029	29694722	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	30060254	30060359	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr19	30229639	30230502	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr19	30360773	30362144	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr19	30402605	30402712	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	30564597	30565088	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	32337268	32337461	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr19	32692647	32692807	Heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr19	33144479	33144832	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr19	33390543	33390694	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr19	33416548	33416841	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr19	33778689	33778988	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr19	33798689	33798765	Heritable	0	0	0	1	0	1	0	0	1	0	1	0
chr19	35066650	35067146	Heritable	1	1	0	0	0	1	0	1	0	0	0	0
chr19	35106473	35107249	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr19	35774647	35775153	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr19	35776537	35777887	Heritable	1	0	1	1	0	1	1	0	1	0	1	0
chr19	35994210	35994305	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr19	36096961	36097611	Heritable	1	1	1	0	0	1	0	0	0	0	0	1
chr19	36257165	36257319	Heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr19	36309482	36310223	Heritable	1	0	0	1	0	1	1	0	1	0	0	0
chr19	36417496	36417841	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr19	36775543	36775648	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	36972298	36972758	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr19	37104284	37106764	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
