seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_cpg_islands	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_inter	hg38_cpg_shores	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs
chr17	77736198	77736923	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr17	78115255	78115521	Heritable	1	0	0	1	0	1	0	0	1	1	0	0
chr17	78196754	78197336	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr17	78458269	78458365	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr17	78874041	78874375	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr17	79000416	79001239	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr17	79034110	79034413	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr17	79107661	79109025	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr17	79168706	79169133	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79177924	79178052	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79246567	79246901	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79299900	79300246	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79368152	79368510	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79422420	79423452	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79452918	79454475	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79455091	79455521	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79464187	79464443	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr17	79509012	79511739	Heritable	1	0	0	1	0	0	1	1	0	1	0	0
chr17	79515125	79515787	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr17	79516932	79517721	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr17	79525969	79526590	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79548213	79549348	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79594078	79594324	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	79611788	79612327	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr17	79706796	79707435	Non-heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr17	79981234	79981582	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr17	80277868	80278243	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	80473132	80473936	Heritable	1	0	1	1	0	0	1	1	0	1	0	1
chr17	80586674	80587124	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr17	80696439	80697190	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	80800464	80800923	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr17	80843755	80844245	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr17	80846394	80846502	Non-heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr17	81122984	81123826	Non-heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr17	81128198	81129169	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr17	81139441	81139852	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr17	81158104	81158552	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr17	81400814	81401321	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr17	81991658	81992144	Heritable	1	0	0	1	0	0	0	1	1	0	0	0
chr17	82029257	82030252	Heritable	1	1	1	1	1	0	1	0	0	0	0	0
chr17	82274683	82275510	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr17	82444504	82444980	Heritable	0	1	1	1	1	0	1	0	0	0	0	1
chr17	82600632	82600891	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr17	82736490	82736762	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr17	82750644	82750790	Heritable	1	1	1	0	1	0	1	0	0	0	0	0
chr17	82765438	82765577	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr17	82831827	82832217	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr17	82894837	82895186	Heritable	1	0	0	1	0	1	0	1	0	1	0	0
chr17	82957168	82957785	Heritable	0	0	1	1	0	0	0	1	0	1	0	0
chr17	82963296	82963752	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr17	83120482	83120870	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr18	3360166	3360529	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	3604909	3605816	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	5003217	5004457	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr18	5419249	5420275	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr18	7459570	7460085	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	8707775	8710219	Non-heritable	1	0	0	1	0	0	1	1	0	1	0	0
chr18	8730071	8730758	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr18	8742625	8747397	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	8781703	8783740	Non-heritable	1	0	1	1	0	0	1	1	0	1	0	1
chr18	8786160	8788340	Non-heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr18	8808227	8809723	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr18	9102740	9102871	Heritable	1	1	1	1	1	0	0	0	0	1	0	1
chr18	9417131	9417747	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	9535419	9536021	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr18	10044818	10045134	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	10059628	10060639	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	10637437	10638181	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	10705359	10705691	Non-heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr18	12036404	12037098	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr18	12076311	12076901	Heritable	1	0	1	0	0	1	0	0	1	1	0	0
chr18	12455572	12455822	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr18	13219315	13220891	Non-heritable	1	0	0	1	0	0	1	0	1	0	0	0
chr18	13500237	13500670	Heritable	0	0	1	1	0	0	1	0	1	0	0	0
chr18	13565017	13566188	Heritable	1	0	1	1	0	1	0	0	1	1	0	0
chr18	13612933	13615659	Heritable	0	0	1	1	1	1	0	0	1	0	0	1
chr18	13623897	13624500	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	23137299	23137473	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr18	24632060	24632834	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr18	25223349	25224716	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr18	25726365	25727097	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	31683318	31683842	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr18	32270332	32270570	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr18	33201249	33202639	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	33819526	33820903	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	34219793	34220041	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr18	34611849	34612714	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	37568016	37569015	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr18	39800091	39800367	Heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr18	42107609	42108443	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr18	43353911	43355809	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	46336499	46337281	Heritable	0	0	1	1	1	0	1	1	0	0	0	0
chr18	48576073	48576558	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	48753892	48754209	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr18	48798356	48798930	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr18	48827398	48827806	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr18	48847894	48848615	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	48920718	48921427	Heritable	0	1	1	0	1	0	1	0	0	0	0	0
chr18	48942247	48942844	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr18	49368618	49369110	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr18	49493214	49493978	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr18	49862733	49863322	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr18	50727562	50728420	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr18	51028305	51029346	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr18	55404238	55405237	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr18	57441756	57442022	Heritable	1	0	0	1	0	0	1	0	1	0	0	0
chr18	58058872	58059348	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr18	58402107	58402615	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr18	58481498	58481907	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr18	58769411	58769794	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr18	58880443	58881410	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	58898256	58898694	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	59714576	59715079	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	59969330	59969940	Heritable	1	1	1	0	0	0	1	0	0	1	0	0
chr18	61335929	61337665	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr18	61747724	61748805	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr18	61891364	61892363	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr18	62186033	62186142	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr18	62719439	62722614	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr18	62758971	62760422	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	62790191	62791144	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	62975127	62976071	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr18	62979346	62980187	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr18	64720847	64721290	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	66173166	66173331	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	74282097	74282613	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	74454424	74454861	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr18	74458368	74458658	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr18	74499696	74500566	Heritable	1	0	1	1	0	0	0	1	0	1	0	1
chr18	74512034	74513015	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr18	74541578	74541881	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr18	75167944	75168474	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	76459504	76460126	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr18	76977179	76977543	Heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr18	77007655	77017595	Heritable	1	0	1	1	1	1	0	0	0	1	0	1
chr18	77058249	77058521	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr18	77777142	77777586	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	78229136	78229286	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	78506106	78506452	Heritable	0	0	1	1	0	0	1	0	1	0	1	0
chr18	78561697	78562511	Non-heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr18	78627653	78628029	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	78672768	78673011	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	78722195	78723260	Heritable	0	0	0	0	0	1	0	1	0	0	1	0
chr18	78734017	78734579	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr18	79218086	79218873	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	79245924	79246000	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr18	79323459	79323985	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr18	79353101	79353299	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr18	79406767	79407042	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr18	79434599	79434964	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr18	79470915	79471265	Non-heritable	0	0	1	1	0	0	1	0	0	1	0	0
chr18	79496423	79496723	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr18	79546807	79547923	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr18	79560327	79560585	Non-heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr18	79616711	79617687	Heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr18	79638198	79638772	Heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr18	79784542	79785080	Non-heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr18	79877936	79878072	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr18	80035557	80035674	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr18	80147168	80147949	Heritable	0	1	1	1	1	0	1	0	0	1	0	0
chr19	1077637	1077898	Heritable	1	0	1	1	1	0	1	1	0	0	0	1
chr19	1207324	1208161	Non-heritable	0	1	0	1	0	0	1	0	1	0	0	0
chr19	1213811	1214634	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr19	1389607	1389853	Non-heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr19	1461900	1462324	Heritable	1	0	1	1	0	0	0	1	0	0	0	0
chr19	1465596	1466008	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr19	1522350	1522858	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr19	1768558	1768870	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr19	1833586	1833828	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	1880507	1881946	Heritable	1	0	1	1	0	0	0	1	0	1	0	1
chr19	1907973	1908487	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr19	1914832	1915187	Heritable	1	0	1	1	0	0	1	0	0	0	0	1
chr19	2000121	2000468	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr19	2041093	2041453	Heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr19	2064035	2064888	Non-heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr19	2065178	2065489	Heritable	0	1	0	0	0	0	1	0	1	0	1	0
chr19	2110632	2111224	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	2113365	2113909	Heritable	1	0	1	1	0	0	1	1	0	1	0	0
chr19	2186062	2186382	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr19	2194717	2194903	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr19	2225884	2226592	Heritable	0	1	1	1	0	0	1	0	0	0	0	0
chr19	2650819	2650964	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr19	2685689	2686252	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr19	3116263	3116971	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr19	3149848	3150115	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	3409476	3409731	Heritable	1	0	0	1	0	1	0	0	1	1	0	0
chr19	3536741	3537030	Heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr19	3543392	3543471	Heritable	1	0	1	1	0	0	0	1	0	1	0	0
chr19	3648833	3650243	Heritable	0	1	1	1	0	0	1	0	0	1	0	0
chr19	3697200	3698438	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr19	4015707	4016145	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	4034280	4034608	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr19	4098556	4099103	Heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr19	4103184	4103817	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr19	4115258	4115755	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	4981416	4981875	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	5078264	5079429	Non-heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr19	5492741	5493008	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	5932559	5933079	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr19	6220765	6221191	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	6225726	6226911	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr19	6228034	6228206	Non-heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr19	6270257	6271337	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr19	6378324	6378985	Non-heritable	1	0	1	0	0	1	0	0	0	0	0	1
chr19	6500037	6501101	Heritable	0	0	1	1	1	0	1	1	0	0	0	0
chr19	6631870	6632170	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	7003756	7004952	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	7436345	7436921	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr19	7691981	7692836	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr19	7845754	7846384	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr19	7851993	7853026	Heritable	0	0	1	1	0	0	0	1	0	0	0	0
chr19	7902840	7902979	Heritable	1	0	1	0	0	0	1	0	0	1	0	0
chr19	8224675	8225516	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr19	10796532	10797155	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	10948495	10948665	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	11174246	11174655	Non-heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr19	11494636	11495645	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	11640679	11640810	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr19	12621450	12621714	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	12660905	12661372	Heritable	1	0	1	1	0	0	0	1	0	0	0	0
chr19	12765682	12766622	Heritable	1	1	1	1	1	0	1	0	0	1	0	0
chr19	13172596	13173182	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	13186126	13186286	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	13214172	13214572	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr19	13428187	13428694	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	13501469	13503031	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr19	13504799	13505332	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr19	13633307	13634005	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr19	13763976	13764393	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr19	13888292	13888652	Non-heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr19	14552997	14554397	Heritable	1	0	1	1	0	1	0	0	1	0	0	1
chr19	15372172	15372325	Heritable	1	0	1	1	1	0	1	0	0	0	0	0
chr19	15399090	15399618	Heritable	0	0	1	1	1	0	1	1	0	0	0	0
chr19	15933921	15934422	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr19	16067487	16072111	Heritable	1	1	1	1	1	1	1	1	1	1	0	1
chr19	16404017	16405092	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr19	17085824	17086565	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	17125606	17126433	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr19	17346084	17346221	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	17393806	17394353	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr19	17394763	17395193	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr19	17429712	17430085	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	17471787	17472176	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr19	17881664	17882177	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	18257523	18257991	Heritable	1	1	1	0	0	0	1	0	0	0	0	0
chr19	18306500	18307967	Heritable	0	0	1	1	1	0	1	1	0	0	0	0
chr19	18650299	18650635	Heritable	0	1	0	1	0	0	1	0	1	0	0	0
chr19	18708245	18709250	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	18713140	18713763	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	18745330	18746334	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	18759826	18760221	Heritable	0	0	1	1	0	0	1	1	0	0	0	0
chr19	18764113	18764358	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr19	18773131	18773260	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr19	18774792	18775130	Heritable	0	1	1	1	0	0	1	0	0	0	0	0
chr19	18863410	18863654	Heritable	0	0	1	1	1	0	0	1	0	0	0	0
chr19	18906663	18906871	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr19	19334216	19334712	Non-heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr19	19650652	19650862	Heritable	1	0	1	1	0	0	0	1	0	0	0	0
chr19	20278435	20279191	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	20570058	20572896	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr19	20575926	20577042	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	20665107	20666171	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr19	21082090	21083067	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr19	21463979	21464067	Non-heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr19	21506830	21507118	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr19	21568319	21569904	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	21642963	21646414	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	21677615	21678442	Heritable	0	1	1	0	0	0	1	0	0	1	0	0
chr19	21884417	21884726	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	22053197	22053324	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr19	22633555	22634072	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr19	22784460	22784548	Heritable	0	0	0	0	0	1	0	0	0	1	0	0
chr19	23282815	23283508	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	23409754	23409928	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	28726883	28727998	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr19	28816086	28817438	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	29675365	29675900	Non-heritable	0	0	1	0	1	0	1	0	0	0	1	0
chr19	30070885	30071268	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	30071669	30072146	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	30372664	30374141	Heritable	0	0	0	1	0	0	1	1	1	0	0	0
chr19	30635025	30635853	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	31421730	31422401	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	33429996	33430218	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	33727408	33727868	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	33778713	33778988	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr19	34320093	34320813	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	34347692	34349130	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr19	35098749	35099091	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	35291112	35293108	Heritable	1	0	1	1	0	1	0	1	1	1	0	1
chr19	35774647	35775089	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr19	35986420	35986632	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr19	36031259	36031938	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr19	36096961	36097611	Heritable	1	0	1	1	1	1	0	0	0	0	0	0
chr19	36113301	36113814	Non-heritable	1	1	1	1	1	0	1	0	0	1	0	0
chr19	36152226	36152869	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr19	36258002	36258742	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	36271870	36272306	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr19	36309935	36310223	Heritable	0	0	1	1	0	0	1	1	0	1	0	0
chr19	36330556	36330811	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr19	36972298	36972758	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr19	37250622	37250827	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr19	37303576	37304470	Heritable	0	1	1	1	0	0	1	0	1	1	0	0
chr19	37316886	37317013	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr19	38211084	38211639	Heritable	0	1	1	0	1	0	1	0	0	0	0	0
chr19	38253403	38253892	Non-heritable	0	0	0	1	0	0	0	1	0	1	0	0
chr19	38294224	38294454	Non-heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr19	38468867	38469439	Non-heritable	0	0	1	1	0	0	0	1	0	0	0	0
chr19	38502914	38503459	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr19	38506941	38507269	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	38790710	38790766	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr19	39033136	39033345	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr19	39047461	39048101	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	39106165	39106434	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	39481894	39481974	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr19	39858381	39859308	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	39875604	39875830	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr19	39891832	39891988	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr19	40559991	40560234	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr19	40609540	40609860	Heritable	1	1	1	1	0	0	0	0	0	1	0	0
chr19	40809986	40810339	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr19	40880169	40880918	Heritable	1	1	1	1	1	0	1	0	0	1	0	0
chr19	40908525	40909154	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	41411541	41411871	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	42098952	42099546	Non-heritable	1	0	1	1	1	0	0	1	0	0	0	0
chr19	42314306	42314507	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr19	44344663	44346840	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	44412044	44412443	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr19	44456849	44456974	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr19	44865146	44865813	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr19	46395582	46396034	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	46654341	46655161	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr19	47096989	47097577	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr19	47275963	47276307	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr19	47365547	47365959	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
