seqnames	start	end	h2_category	hg38_genes_promoters	hg38_genes_1to5kb	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_islands	hg38_cpg_shores	hg38_cpg_shelves	hg38_cpg_inter	hg38_genes_intergenic	hg38_enhancers_fantom
chr15	98865267	98866277	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr15	98955496	98955775	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr15	99014205	99014265	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr15	99476797	99477138	Non-heritable	1	0	0	0	0	0	0	0	0	1	0	0
chr15	99928526	99929069	Non-heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr15	99986579	99986971	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	100059117	100059762	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	100078394	100079778	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr15	100125731	100126176	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr15	100284894	100284994	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	100307968	100308416	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	100544138	100545005	Heritable	1	0	1	1	1	0	1	1	0	0	0	0
chr15	100848994	100849467	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr15	100861508	100862039	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr15	101063722	101064613	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr15	101121291	101122127	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr15	101427750	101428275	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr15	101437197	101437776	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr15	101447870	101447946	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr15	101480075	101480662	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	1019973	1020485	Non-heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr16	1030292	1031022	Non-heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr16	1045781	1047300	Non-heritable	0	1	0	0	0	0	0	0	1	1	1	0
chr16	1065854	1066029	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr16	1093509	1093703	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr16	1323361	1323848	Non-heritable	1	1	0	0	1	0	0	0	1	1	0	0
chr16	2056664	2057227	Heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr16	2126680	2127624	Heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	2159446	2159528	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	1
chr16	2533423	2533574	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr16	2585004	2585444	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	2660698	2660927	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr16	2681801	2681930	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr16	2798311	2798715	Heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr16	2827245	2827735	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr16	2842666	2842714	Heritable	1	1	0	1	0	0	1	0	0	0	0	0
chr16	2867731	2867836	Heritable	0	0	0	1	1	0	0	1	0	0	0	0
chr16	2970734	2971098	Non-heritable	1	1	1	1	1	0	0	1	0	0	0	0
chr16	3101578	3102490	Heritable	0	1	0	0	1	0	0	0	1	1	0	0
chr16	3180343	3181297	Heritable	0	0	0	1	0	0	0	1	1	0	1	1
chr16	3443133	3443513	Heritable	1	0	1	1	1	0	1	0	0	0	0	0
chr16	3475369	3475675	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	3938539	3938732	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	3949366	3949568	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	3999307	3999445	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	4006218	4006561	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	4274430	4274628	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr16	4303918	4304265	Non-heritable	0	0	0	0	0	0	0	0	1	0	1	0
chr16	4370391	4371252	Heritable	1	1	0	0	1	0	0	1	0	0	0	1
chr16	4372918	4374056	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	4381238	4381886	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	4409410	4410700	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	4412652	4412834	Heritable	0	0	0	1	1	0	0	0	1	0	0	0
chr16	4415002	4415267	Heritable	1	1	0	0	1	0	0	1	0	0	0	1
chr16	4461404	4461875	Heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr16	4471021	4471389	Non-heritable	0	1	0	1	1	1	0	0	1	0	0	0
chr16	4637534	4637803	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	4673803	4674045	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	4800692	4801267	Non-heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr16	5916766	5917194	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	7808677	7810297	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	8014939	8016218	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	8076405	8077169	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	8422854	8423924	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	8661792	8662118	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr16	8983653	8983918	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	9154684	9154950	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	10612417	10612735	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	10619373	10619621	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	1
chr16	10818993	10819167	Non-heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr16	11017098	11017498	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	11526750	11527228	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr16	11714694	11714789	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	12147134	12148067	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	12563893	12564986	Heritable	0	0	0	0	1	0	0	0	1	1	0	0
chr16	12594548	12596627	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	12900192	12900449	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr16	12904181	12904591	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	13839007	13839175	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	13986430	13987067	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	14303519	14304075	Heritable	1	0	0	1	1	0	0	1	0	0	0	1
chr16	14307939	14308206	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	14704116	14704196	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr16	15141340	15141410	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	15145817	15146591	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	15396404	15396624	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	16234913	16235270	Heritable	0	0	0	0	1	0	0	1	1	0	0	0
chr16	18759722	18760757	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	19005367	19006331	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	19169651	19169917	Non-heritable	1	1	1	1	1	0	0	1	0	0	0	0
chr16	19783751	19784180	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	19872149	19872782	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr16	21189141	21189510	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	21521897	21522033	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr16	21550011	21550244	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	21756168	21756822	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	25335142	25336641	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	26031159	26031801	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	26813083	26814787	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	27717777	27718747	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	28367949	28368523	Non-heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr16	29130970	29131759	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	29154673	29154877	Non-heritable	0	1	0	1	1	0	0	0	1	0	0	0
chr16	29179458	29180240	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	29182760	29182926	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr16	29220718	29220949	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	0
chr16	29290872	29291205	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	29293077	29293509	Heritable	0	1	0	0	1	0	0	0	0	1	0	1
chr16	29618405	29618872	Non-heritable	0	1	0	1	0	0	0	0	0	1	1	0
chr16	29666286	29666633	Heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr16	29674260	29674509	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	30408300	30409067	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	30953641	30953990	Non-heritable	0	1	0	1	1	1	0	0	1	0	0	0
chr16	32278528	32278803	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr16	32348866	32348979	Low prediction	0	0	0	0	0	0	1	0	0	0	1	0
chr16	46844097	46844608	Low prediction	0	0	0	1	0	0	1	0	0	0	0	0
chr16	47462351	47462494	Non-heritable	1	1	1	1	1	0	0	1	0	0	0	0
chr16	48477618	48478294	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	48610695	48610851	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	49492670	49492780	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr16	49543493	49543706	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	49838412	49838513	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	49839348	49839484	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	50067024	50067287	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr16	50469468	50470026	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	50673556	50673951	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr16	51156566	51156832	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr16	53373622	53374179	Heritable	1	1	0	1	1	0	1	1	0	0	0	0
chr16	54411549	54412023	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	54582530	54582921	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	54986717	54987344	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	55022014	55023235	Heritable	0	0	0	0	0	0	0	0	1	1	1	0
chr16	55326678	55328369	Heritable	0	1	0	1	1	0	0	1	0	0	0	0
chr16	55329240	55330844	Heritable	0	1	0	1	1	1	1	1	0	0	0	0
chr16	55520312	55521974	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	55760119	55761289	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	55832560	55833389	Heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr16	56096135	56096351	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	56319361	56319704	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	56518522	56519191	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr16	56590211	56590518	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr16	57093719	57094643	Non-heritable	0	1	1	1	1	0	0	1	0	0	0	0
chr16	57143803	57144066	Non-heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr16	57263002	57263288	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr16	57283186	57283656	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	57528540	57529412	Non-heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr16	57686575	57687103	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	58295103	58295333	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	66407797	66408198	Heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr16	66553060	66553452	Heritable	1	1	0	1	1	0	0	1	0	0	0	1
chr16	66845423	66846055	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	67166223	67166452	Non-heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr16	67648900	67649123	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	0
chr16	67881579	67882576	Non-heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr16	67884937	67885361	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	67926403	67927472	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	67963705	67963997	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	67980421	67980641	Non-heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr16	67993865	67994037	Non-heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr16	69064861	69065184	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	69173315	69173887	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	69315778	69316391	Heritable	0	1	1	1	1	1	0	0	1	1	0	0
chr16	69444334	69444622	Non-heritable	1	0	0	0	1	0	0	0	0	1	0	1
chr16	69482199	69482687	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	69820939	69821387	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	70023359	70023893	Non-heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr16	70203601	70203839	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	70288188	70288344	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr16	70298354	70298689	Non-heritable	1	0	0	0	1	0	0	0	0	1	0	0
chr16	70428089	70428827	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr16	70450818	70451346	Non-heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr16	70686852	70687560	Non-heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr16	70691691	70692478	Non-heritable	1	1	0	0	1	0	0	0	0	1	0	1
chr16	72926934	72928268	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	73047225	73047428	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	73062990	73064949	Non-heritable	0	1	0	0	1	0	1	1	0	0	0	1
chr16	73066524	73067294	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	1
chr16	73092400	73092679	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	74421321	74422302	Non-heritable	1	0	1	1	0	0	0	0	0	1	0	0
chr16	74696063	74696264	Heritable	0	1	0	0	1	0	0	0	1	1	0	0
chr16	74716883	74717706	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr16	74747794	74749274	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	74773528	74773971	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	75105432	75106062	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	75234695	75235505	Non-heritable	0	0	0	1	1	1	1	1	0	0	0	0
chr16	75237719	75238121	Non-heritable	1	1	0	1	1	0	0	1	1	0	0	0
chr16	77431257	77433728	Heritable	1	1	0	1	1	0	0	1	1	0	0	1
chr16	77660265	77660478	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr16	77804775	77805737	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	78045589	78045732	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	78770558	78770871	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	81168794	81170016	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	81263813	81264237	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr16	81618622	81619059	Non-heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr16	81645579	81645724	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr16	81895416	81896112	Heritable	1	0	0	1	1	1	0	0	0	1	0	0
chr16	81937713	81938194	Heritable	1	0	0	1	1	1	0	0	0	1	0	0
chr16	83951283	83951672	Heritable	0	1	0	1	1	1	0	0	0	1	0	0
chr16	84045261	84045421	Non-heritable	0	1	0	1	0	0	0	0	0	1	0	0
chr16	84063674	84064934	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	84278561	84279430	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	84313260	84313541	Heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	84406169	84406894	Non-heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr16	84430137	84430564	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	84482020	84482280	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	84820686	84821029	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	84864365	84864544	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	84891425	84892036	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	84933889	84934099	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	85124129	85124441	Non-heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr16	85250049	85250478	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	85283919	85284476	Non-heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	85287226	85287534	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	85290929	85291831	Non-heritable	0	0	0	0	1	0	0	0	1	1	0	0
chr16	85334983	85335438	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr16	85376274	85376612	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr16	85436668	85436829	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	85453081	85453518	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	85485089	85485750	Non-heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	85525166	85525611	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr16	85538147	85538402	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	85557351	85557566	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	85584077	85584225	Non-heritable	1	0	0	0	1	0	0	0	1	0	0	0
chr16	85586334	85586619	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr16	85593685	85593982	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr16	85650857	85651812	Non-heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	85653418	85653634	Non-heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr16	86281461	86281688	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	86285648	86285899	Heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr16	86343217	86343338	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	86494097	86494399	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr16	86494618	86494872	Non-heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	86533337	86535125	Heritable	1	1	0	1	1	0	0	1	1	0	0	0
chr16	86761702	86762112	Heritable	0	1	0	0	0	0	0	0	0	1	0	1
chr16	86791540	86792456	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	86806854	86807232	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	86935105	86935580	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr16	86942672	86942940	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	87216436	87217083	Non-heritable	0	0	0	1	1	0	1	1	0	0	0	0
chr16	87333025	87333434	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	87518934	87519173	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	87550444	87550609	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr16	87560258	87560488	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	87684207	87684455	Non-heritable	0	0	0	1	1	0	0	1	0	0	0	0
chr16	87704846	87705947	Heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	87725875	87726202	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	1
chr16	87740878	87741076	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	1
chr16	87779415	87779518	Non-heritable	1	1	0	0	0	0	1	1	0	0	0	1
chr16	87844358	87844703	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	87874545	87875083	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	87911230	87911552	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr16	87931779	87931904	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	88019287	88019947	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr16	88091741	88091851	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	88091958	88092097	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	88093716	88094246	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	88101871	88102033	Non-heritable	1	1	0	1	0	0	0	1	0	0	0	0
chr16	88116506	88116763	Non-heritable	0	0	0	0	0	0	0	0	1	0	1	0
chr16	88159349	88159882	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	88258716	88258993	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr16	88357636	88358041	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	88367800	88368259	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	88374743	88374811	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr16	88376498	88376759	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr16	88468880	88469086	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr16	88480887	88481171	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	88514889	88514974	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	88650419	88650582	Heritable	1	0	0	0	1	0	1	1	0	0	0	0
chr16	88678089	88678782	Heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr16	88718875	88719587	Heritable	1	1	0	1	1	0	0	1	1	0	0	0
chr16	88730764	88731412	Heritable	1	1	0	1	1	0	0	0	1	0	0	0
chr16	88746274	88746996	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr16	88755167	88755826	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr16	88828941	88829225	Heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr16	88881106	88881790	Heritable	1	1	0	1	1	0	1	1	0	0	0	0
chr16	88920937	88921471	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	88924998	88925742	Heritable	0	0	0	0	1	0	0	1	1	0	0	1
chr16	89079996	89080366	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr16	89084908	89085087	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr16	89118496	89118676	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	1
chr16	89193716	89193792	Non-heritable	0	0	0	1	1	0	0	1	0	0	0	0
chr16	89230057	89230679	Non-heritable	0	1	0	1	0	1	0	0	1	0	0	0
chr16	89261708	89262034	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr16	89356397	89356775	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	89506904	89507154	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr16	89556519	89556984	Non-heritable	0	1	0	1	1	1	0	0	1	0	0	0
chr16	89640660	89641810	Heritable	0	0	0	1	1	0	0	0	0	1	1	0
chr16	89697383	89697559	Non-heritable	0	0	0	1	1	0	0	0	1	0	0	0
chr16	89779239	89779756	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr16	89817223	89817377	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr16	89902965	89903281	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr16	89971793	89972123	Heritable	1	1	0	1	1	0	1	1	0	0	0	0
chr16	90011063	90011600	Heritable	1	1	0	1	1	1	0	0	0	1	0	0
chr16	90077236	90078322	Heritable	1	1	1	1	1	0	1	1	0	0	0	1
chr16	90082275	90082812	Heritable	0	1	0	0	1	0	1	1	0	0	0	0
chr17	1038932	1039175	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	1043766	1044102	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr17	1216833	1217194	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	1220830	1221099	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	1253883	1254052	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	1
chr17	1469136	1469598	Heritable	1	1	0	1	1	0	0	0	1	0	0	0
chr17	1640343	1640976	Non-heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr17	1763147	1763320	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	1
chr17	1880572	1881078	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr17	1935036	1935170	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr17	2056754	2058208	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr17	2352655	2353099	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	2396661	2397313	Non-heritable	1	1	0	1	1	0	0	0	1	0	0	1
chr17	2724823	2725100	Heritable	0	0	0	1	1	0	1	1	0	0	0	0
chr17	2867817	2868073	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	2982810	2983171	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	3176273	3176955	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr17	3529554	3530595	Heritable	1	1	0	1	1	1	0	0	1	0	0	0
chr17	3531418	3532142	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	1
chr17	3865210	3865486	Heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr17	3866161	3866627	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr17	3904276	3904805	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr17	4533481	4533869	Non-heritable	1	1	0	1	1	0	0	0	1	0	0	0
chr17	4656668	4657165	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr17	4708789	4709680	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr17	4899686	4899983	Non-heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr17	5511419	5512155	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr17	5665248	5665545	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr17	5770561	5771648	Heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr17	5789381	5789941	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	5931750	5932113	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	6083757	6084697	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr17	6096697	6097323	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
